customer_id,gender,senior_citizen,tenure,contract_type,monthly_charges,total_charges,internet_service,streaming,security,tech_support,churn,tenure_group,high_monthly_charge,service_count,is_monthly_contract,churn_probability,risk_level,value_level,segment,recommended_action
0239-OXEXL,Female,0,46,Month-to-month,84.25,3847.6,,0.0,1.0,0.0,0,24+,1,1.0,1,0.36054374027522484,Medium,High,Medium Risk - High Value,Loyalty reward
2675-IJRGJ,Male,0,53,Two year,19.65,978.0,0.0,,,,0,24+,0,0.0,0,0.0340530202981674,Low,Low,Low Risk - Low Value,No immediate action
7049-GKVZY,Female,0,17,One year,79.85,1387.35,,1.0,1.0,1.0,0,12-24,1,3.0,0,0.21524994475210238,Low,High,Low Risk - High Value,Thank-you benefits
8577-QSOCG,Female,0,38,Two year,20.2,746.05,0.0,,,,0,24+,0,0.0,0,0.05156961722824105,Low,Low,Low Risk - Low Value,No immediate action
3721-CNZHX,Male,0,15,One year,19.8,304.6,0.0,,,,0,12-24,0,0.0,0,0.09556877510351335,Low,Low,Low Risk - Low Value,No immediate action
0212-ISBBF,Female,0,22,Month-to-month,50.35,1098.85,,1.0,0.0,0.0,0,12-24,0,1.0,1,0.2292601724676675,Low,Low,Low Risk - Low Value,No immediate action
9185-TQCVP,Male,0,14,Month-to-month,85.15,1139.2,,0.0,0.0,0.0,1,12-24,1,0.0,1,0.6126440130856198,High,High,High Risk - High Value,Personal call + customized discount
3585-YNADK,Female,0,57,One year,74.6,4368.95,,1.0,0.0,1.0,0,24+,1,2.0,0,0.0877013435062445,Low,High,Low Risk - High Value,Thank-you benefits
5271-DBYSJ,Male,1,11,Month-to-month,79.15,827.7,,0.0,0.0,0.0,0,6-12,1,0.0,1,0.6329986603630599,High,High,High Risk - High Value,Personal call + customized discount
1099-GODLO,Female,0,1,Two year,20.35,20.35,0.0,,,,0,0-6,0,0.0,0,0.1366929512775762,Low,Low,Low Risk - Low Value,No immediate action
6828-HMKWP,Male,0,12,Two year,21.05,262.05,0.0,,,,0,6-12,0,0.0,0,0.10332656583824175,Low,Low,Low Risk - Low Value,No immediate action
5567-WSELE,Male,1,3,Month-to-month,94.6,279.55,,1.0,0.0,0.0,1,0-6,1,1.0,1,0.6613157890471344,High,High,High Risk - High Value,Personal call + customized discount
1472-TNCWL,Male,0,36,Month-to-month,94.7,3512.5,,1.0,0.0,0.0,0,24+,1,1.0,1,0.42944188719361187,Medium,High,Medium Risk - High Value,Loyalty reward
8063-RJYNF,Male,0,16,Month-to-month,94.25,1483.25,,1.0,1.0,0.0,1,12-24,1,2.0,1,0.5465110272239725,Medium,High,Medium Risk - High Value,Loyalty reward
0687-ZVTHB,Male,0,65,One year,72.45,4653.85,,0.0,1.0,0.0,1,,1,1.0,0,0.07826980078225619,Low,High,Low Risk - High Value,Thank-you benefits
2080-GKCWQ,Male,0,2,Month-to-month,74.95,151.75,,0.0,0.0,0.0,0,0-6,1,0.0,1,0.6910625506926343,High,High,High Risk - High Value,Personal call + customized discount
9661-ACXBS,Female,0,42,Month-to-month,105.2,4400.75,,1.0,1.0,0.0,1,24+,1,2.0,1,0.3625080530297495,Medium,High,Medium Risk - High Value,Loyalty reward
2193-SFWQW,Male,0,72,Two year,111.95,8033.1,,1.0,1.0,1.0,0,,1,3.0,0,0.05303122362252519,Low,High,Low Risk - High Value,Thank-you benefits
5656-JAMLX,Male,0,62,Two year,19.85,1253.65,0.0,,,,0,,0,0.0,0,0.02646324158916821,Low,Low,Low Risk - Low Value,No immediate action
3462-BJQQA,Female,0,6,Month-to-month,89.75,552.65,,1.0,0.0,0.0,0,0-6,1,1.0,1,0.6416425510766446,High,High,High Risk - High Value,Personal call + customized discount
0442-TDYUO,Male,0,48,Two year,20.05,1036.0,0.0,,,,0,24+,0,0.0,0,0.039137431814901376,Low,Low,Low Risk - Low Value,No immediate action
6733-LRIZX,Male,0,35,Two year,108.95,4025.5,,1.0,1.0,1.0,0,24+,1,3.0,0,0.14021049195371016,Low,High,Low Risk - High Value,Thank-you benefits
9503-XJUME,Male,0,52,One year,19.65,928.4,0.0,,,,0,24+,0,0.0,0,0.03501612973233711,Low,Low,Low Risk - Low Value,No immediate action
4367-NHWMM,Female,0,1,Month-to-month,24.9,24.9,,0.0,0.0,0.0,0,0-6,0,0.0,1,0.37781977241071196,Medium,Low,Medium Risk - Low Value,
3727-RJMEO,Male,0,6,Month-to-month,82.85,460.25,,1.0,0.0,0.0,1,0-6,1,1.0,1,0.6416425510766446,High,High,High Risk - High Value,Personal call + customized discount
3779-OSWCF,Female,0,71,Two year,93.2,6506.15,,1.0,1.0,1.0,0,,1,3.0,0,0.05450080201687466,Low,High,Low Risk - High Value,Thank-you benefits
6736-DHUQI,Female,0,67,One year,84.8,5598.3,,0.0,1.0,0.0,0,,1,1.0,0,0.0742019301671708,Low,High,Low Risk - High Value,Thank-you benefits
3915-ODIYG,Male,1,60,One year,71.75,4374.55,,0.0,1.0,0.0,0,24+,1,1.0,0,0.08934551246412836,Low,High,Low Risk - High Value,Thank-you benefits
1360-RCYRT,Male,0,23,Month-to-month,30.35,678.75,,0.0,0.0,1.0,0,12-24,0,1.0,1,0.22419569074808357,Low,Low,Low Risk - Low Value,No immediate action
2724-FJDYW,Male,0,39,One year,54.85,2191.7,,1.0,0.0,1.0,0,24+,0,2.0,0,0.04090081745182728,Low,Low,Low Risk - Low Value,No immediate action
4451-RWASJ,Male,0,15,One year,19.5,239.75,0.0,,,,0,12-24,0,0.0,0,0.09556877510351335,Low,Low,Low Risk - Low Value,No immediate action
6646-VRFOL,Male,1,53,Month-to-month,103.85,5485.5,,1.0,0.0,0.0,1,24+,1,1.0,1,0.3153513488258197,Medium,High,Medium Risk - High Value,Loyalty reward
3460-TJBWI,Male,0,24,Two year,24.2,609.05,0.0,,,,0,12-24,0,0.0,0,0.07533763662162621,Low,Low,Low Risk - Low Value,No immediate action
5917-HBSDW,Female,0,37,Month-to-month,19.35,683.75,0.0,,,,0,24+,0,0.0,1,0.17671453799685669,Low,Low,Low Risk - Low Value,No immediate action
5685-IIXLY,Female,0,5,Month-to-month,83.6,404.2,,0.0,0.0,0.0,1,0-6,1,0.0,1,0.6722608929727635,High,High,High Risk - High Value,Personal call + customized discount
5671-UUNXD,Female,1,50,One year,100.65,5189.75,,1.0,0.0,1.0,0,24+,1,2.0,0,0.10528665037433987,Low,High,Low Risk - High Value,Thank-you benefits
0956-ACVZC,Female,0,54,One year,94.1,5060.9,,1.0,0.0,0.0,0,24+,1,1.0,0,0.10448768675252021,Low,High,Low Risk - High Value,Thank-you benefits
2325-NBPZG,Female,0,3,Month-to-month,74.55,233.65,,0.0,1.0,0.0,0,0-6,1,1.0,1,0.6613157890471344,High,High,High Risk - High Value,Personal call + customized discount
4250-ZBWLV,Male,0,68,One year,108.45,7176.55,,1.0,0.0,1.0,1,,1,2.0,0,0.0653879112047717,Low,High,Low Risk - High Value,Thank-you benefits
4482-FTFFX,Male,0,5,Month-to-month,56.15,291.45,,0.0,0.0,1.0,0,0-6,0,1.0,1,0.3270839743690132,Medium,Low,Medium Risk - Low Value,
8859-DZTGQ,Male,0,33,Two year,20.35,689.75,0.0,,,,0,24+,0,0.0,0,0.059109365302261796,Low,Low,Low Risk - Low Value,No immediate action
0440-MOGPM,Female,0,41,One year,80.55,3263.9,,1.0,0.0,0.0,0,24+,1,1.0,0,0.14519601930600998,Low,High,Low Risk - High Value,Thank-you benefits
0020-JDNXP,Female,0,34,One year,61.25,1993.2,,1.0,1.0,1.0,0,24+,0,3.0,0,0.04239329980313426,Low,Low,Low Risk - Low Value,No immediate action
3752-CQSJI,Female,0,13,Month-to-month,20.45,254.5,0.0,,,,0,12-24,0,0.0,1,0.30038522541148177,Medium,Low,Medium Risk - Low Value,
5025-GOOKI,Female,0,20,Month-to-month,18.9,347.65,0.0,,,,0,12-24,0,0.0,1,0.2596713214393984,Low,Low,Low Risk - Low Value,No immediate action
4698-KVLLG,Female,1,51,Two year,19.6,967.9,0.0,,,,0,24+,0,0.0,0,0.036005463109058264,Low,Low,Low Risk - Low Value,No immediate action
5095-AESKG,Female,0,3,Month-to-month,91.5,242.95,,0.0,0.0,0.0,1,0-6,1,0.0,1,0.6848613871756425,High,High,High Risk - High Value,Personal call + customized discount
2887-JPYLU,Female,0,41,Month-to-month,45.2,1841.9,,0.0,0.0,0.0,0,24+,0,0.0,1,0.16052622915635328,Low,Low,Low Risk - Low Value,No immediate action
4770-QAZXN,Female,0,13,Month-to-month,19.45,232.1,0.0,,,,0,12-24,0,0.0,1,0.30038522541148177,Medium,Low,Medium Risk - Low Value,
4896-CPRPF,Male,0,35,Two year,25.45,809.25,0.0,,,,0,24+,0,0.0,0,0.055976832841212354,Low,Low,Low Risk - Low Value,No immediate action
1871-MOWRM,Male,0,12,Month-to-month,80.85,866.45,,0.0,1.0,1.0,1,6-12,1,2.0,1,0.5749641245031153,Medium,High,Medium Risk - High Value,Loyalty reward
9714-EDSUC,Male,0,4,Month-to-month,94.9,360.55,,0.0,1.0,1.0,0,0-6,1,2.0,1,0.6302373407376376,High,High,High Risk - High Value,Personal call + customized discount
2027-OAQQC,Female,0,43,Month-to-month,49.05,2076.2,,1.0,0.0,0.0,1,24+,0,1.0,1,0.13953785429251184,Low,Low,Low Risk - Low Value,No immediate action
0282-NVSJS,Female,1,12,Month-to-month,29.3,355.9,,0.0,0.0,1.0,0,6-12,0,1.0,1,0.2842214701987132,Low,Low,Low Risk - Low Value,No immediate action
9090-SGQXL,Male,1,68,Month-to-month,105.3,7299.65,,1.0,0.0,0.0,1,,1,1.0,1,0.22996074205361391,Low,High,Low Risk - High Value,Thank-you benefits
6595-YGXIT,Male,1,25,Month-to-month,88.95,2291.2,,1.0,0.0,0.0,1,24+,1,1.0,1,0.5084080516267818,Medium,High,Medium Risk - High Value,Loyalty reward
7353-YOWFP,Female,0,7,One year,20.25,129.15,0.0,,,,0,6-12,0,0.0,0,0.11749599844974765,Low,Low,Low Risk - Low Value,No immediate action
9835-ZIITK,Male,1,66,One year,110.85,7491.75,,1.0,0.0,1.0,1,,1,2.0,0,0.06900860039213966,Low,High,Low Risk - High Value,Thank-you benefits
8008-ESFLK,Female,0,53,One year,110.5,5835.5,,1.0,1.0,1.0,0,24+,1,3.0,0,0.08838461903092161,Low,High,Low Risk - High Value,Thank-you benefits
7537-CBQUZ,Male,1,63,Month-to-month,109.4,7031.45,,1.0,1.0,0.0,0,,1,2.0,1,0.23664983980616644,Low,High,Low Risk - High Value,Thank-you benefits
1555-DJEQW,Female,0,70,Two year,114.2,7723.9,,1.0,1.0,1.0,1,,1,3.0,0,0.05600869608393991,Low,High,Low Risk - High Value,Thank-you benefits
5649-TJHOV,Male,1,27,Month-to-month,36.5,1032.0,,0.0,0.0,0.0,1,24+,0,0.0,1,0.2227190071762217,Low,Low,Low Risk - Low Value,No immediate action
0519-XUZJU,Female,0,1,Month-to-month,70.75,70.75,,0.0,0.0,0.0,1,0-6,1,0.0,1,0.697195641935318,High,High,High Risk - High Value,Personal call + customized discount
3363-EWLGO,Female,0,5,Month-to-month,19.95,109.6,0.0,,,,0,0-6,0,0.0,1,0.3510645701538416,Medium,Low,Medium Risk - Low Value,
4750-UKWJK,Female,1,37,One year,19.6,727.8,0.0,,,,0,24+,0,0.0,0,0.05300095915449885,Low,Low,Low Risk - Low Value,No immediate action
6338-AVWCY,Male,0,3,Month-to-month,40.15,130.75,,1.0,0.0,0.0,1,0-6,0,1.0,1,0.33992502754057796,Medium,Low,Medium Risk - Low Value,
1689-YQBYY,Female,0,12,Month-to-month,76.6,893.0,,0.0,0.0,0.0,0,6-12,1,0.0,1,0.6262623222211868,High,High,High Risk - High Value,Personal call + customized discount
4487-ZYJZK,Female,0,38,One year,19.6,763.1,0.0,,,,0,24+,0,0.0,0,0.05156961722824105,Low,Low,Low Risk - Low Value,No immediate action
2959-FENLU,Female,0,9,Month-to-month,85.3,781.4,,0.0,0.0,0.0,0,6-12,1,0.0,1,0.6463144882369649,High,High,High Risk - High Value,Personal call + customized discount
0708-LGSMF,Male,0,13,Month-to-month,65.85,902.25,,0.0,1.0,0.0,0,12-24,0,1.0,1,0.27838138998884887,Low,Low,Low Risk - Low Value,No immediate action
9253-QXKBE,Male,1,29,Month-to-month,94.45,2653.65,,1.0,0.0,0.0,1,24+,1,1.0,1,0.4795326537174044,Medium,High,Medium Risk - High Value,Loyalty reward
7634-HLQJR,Female,0,47,Two year,20.05,1016.7,0.0,,,,0,24+,0,0.0,0,0.04023835156117216,Low,Low,Low Risk - Low Value,No immediate action
0487-RPVUM,Male,0,61,Month-to-month,99.4,5943.65,,1.0,1.0,1.0,0,,1,3.0,1,0.22786596777240026,Low,High,Low Risk - High Value,Thank-you benefits
4079-ULGFR,Male,0,16,Month-to-month,20.0,275.7,0.0,,,,0,12-24,0,0.0,1,0.28249338589633655,Low,Low,Low Risk - Low Value,No immediate action
2516-XSJKX,Female,0,41,Two year,78.45,3126.45,,1.0,1.0,1.0,0,24+,1,3.0,0,0.12058854369260474,Low,High,Low Risk - High Value,Thank-you benefits
0057-QBUQH,Female,0,43,Two year,25.1,1070.15,0.0,,,,0,24+,0,0.0,0,0.04494566688435613,Low,Low,Low Risk - Low Value,No immediate action
9445-SZLCH,Female,0,36,Month-to-month,97.35,3457.9,,1.0,0.0,0.0,1,24+,1,1.0,1,0.42944188719361187,Medium,High,Medium Risk - High Value,Loyalty reward
6599-SFQVE,Female,0,6,Month-to-month,55.0,340.4,,0.0,0.0,0.0,0,0-6,0,0.0,1,0.34451208726750715,Medium,Low,Medium Risk - Low Value,
8331-ZXFOE,Female,0,58,One year,71.1,4299.2,,0.0,1.0,1.0,0,24+,1,2.0,0,0.08541741039026327,Low,High,Low Risk - High Value,Thank-you benefits
4003-FUSHP,Male,0,19,Month-to-month,61.55,1093.2,,1.0,0.0,1.0,0,12-24,0,2.0,1,0.22567932240505464,Low,Low,Low Risk - Low Value,No immediate action
0356-ERHVT,Male,0,11,Month-to-month,45.9,521.9,,0.0,0.0,0.0,0,6-12,0,0.0,1,0.31266513178945027,Medium,Low,Medium Risk - Low Value,
7325-ENZFI,Female,0,39,One year,40.3,1630.4,,0.0,1.0,1.0,0,24+,0,2.0,0,0.04090081745182728,Low,Low,Low Risk - Low Value,No immediate action
4884-ZTHVF,Female,1,8,Month-to-month,87.1,713.6,,1.0,0.0,0.0,0,6-12,1,1.0,1,0.6282520006785937,High,High,High Risk - High Value,Personal call + customized discount
3920-HIHMQ,Female,0,26,Month-to-month,49.5,1265.65,,0.0,0.0,0.0,0,24+,0,0.0,1,0.22775992436834325,Low,Low,Low Risk - Low Value,No immediate action
3055-OYMSE,Female,1,53,Month-to-month,73.8,4003.85,,0.0,0.0,0.0,0,24+,1,0.0,1,0.3389049760716214,Medium,High,Medium Risk - High Value,Loyalty reward
0613-WUXUM,Female,0,70,Two year,19.2,1401.4,0.0,,,,0,,0,0.0,0,0.021118110612241354,Low,Low,Low Risk - Low Value,No immediate action
7568-PODML,Male,0,1,Month-to-month,45.3,45.3,,1.0,0.0,0.0,1,0-6,0,1.0,1,0.35300574832124104,Medium,Low,Medium Risk - Low Value,
4458-KVRBJ,Male,0,59,Two year,25.0,1510.5,0.0,,,,0,24+,0,0.0,0,0.028789960620946613,Low,Low,Low Risk - Low Value,No immediate action
5349-IECLD,Male,0,2,Month-to-month,94.95,178.1,,1.0,0.0,0.0,1,0-6,1,1.0,1,0.6677555038283068,High,High,High Risk - High Value,Personal call + customized discount
1397-XKKWR,Male,0,7,One year,35.3,264.8,,0.0,1.0,0.0,0,6-12,0,1.0,0,0.10684322059958634,Low,Low,Low Risk - Low Value,No immediate action
3945-GFWQL,Female,0,12,Month-to-month,44.55,480.6,,0.0,0.0,0.0,1,6-12,0,0.0,1,0.3064908585181138,Medium,Low,Medium Risk - Low Value,
8097-OMULG,Male,0,59,One year,76.75,4541.9,,1.0,0.0,1.0,0,24+,1,2.0,0,0.08318753231809002,Low,High,Low Risk - High Value,Thank-you benefits
6013-BHCAW,Male,0,61,Two year,81.0,4976.15,,1.0,0.0,1.0,0,,1,2.0,0,0.0788859495853973,Low,High,Low Risk - High Value,Thank-you benefits
0401-WDBXM,Male,0,72,Two year,105.55,7542.25,,1.0,1.0,0.0,0,,1,2.0,0,0.05867113449586433,Low,High,Low Risk - High Value,Thank-you benefits
3387-PLKUI,Female,0,13,Month-to-month,18.8,251.25,0.0,,,,0,12-24,0,0.0,1,0.30038522541148177,Medium,Low,Medium Risk - Low Value,
6096-EGVTU,Female,0,64,One year,24.9,1595.5,0.0,,,,0,,0,0.0,0,0.025014810988059542,Low,Low,Low Risk - Low Value,No immediate action
3797-VTIDR,Male,0,1,Month-to-month,23.45,23.45,,0.0,0.0,0.0,1,0-6,0,0.0,1,0.37781977241071196,Medium,Low,Medium Risk - Low Value,
5081-NWSUP,Female,0,10,One year,64.9,685.55,,0.0,0.0,1.0,0,6-12,0,1.0,0,0.0988505055278378,Low,Low,Low Risk - Low Value,No immediate action
2580-ATZSQ,Female,0,65,One year,61.35,3874.1,,0.0,1.0,0.0,0,,0,1.0,0,0.02190520361019087,Low,Low,Low Risk - Low Value,No immediate action
8085-MSNLK,Female,0,62,Two year,113.95,6891.4,,1.0,1.0,1.0,0,,1,3.0,0,0.06955734568093384,Low,High,Low Risk - High Value,Thank-you benefits
9691-HKOVS,Female,0,55,One year,90.15,4916.95,,1.0,1.0,1.0,0,24+,1,3.0,0,0.08383887280733257,Low,High,Low Risk - High Value,Thank-you benefits
9881-VCZEP,Female,0,25,Month-to-month,54.1,1373.0,,0.0,0.0,0.0,0,24+,0,0.0,1,0.23288075173985212,Low,Low,Low Risk - Low Value,No immediate action
9526-BIHHD,Male,0,1,Month-to-month,29.7,29.7,,0.0,1.0,0.0,1,0-6,0,1.0,1,0.35300574832124104,Medium,Low,Medium Risk - Low Value,
8757-TFHHJ,Male,0,1,Month-to-month,49.8,49.8,,0.0,1.0,0.0,0,0-6,0,1.0,1,0.35300574832124104,Medium,Low,Medium Risk - Low Value,
4523-WXCEF,Female,0,59,Month-to-month,101.1,6039.9,,1.0,0.0,0.0,1,24+,1,1.0,1,0.2791776927376161,Low,High,Low Risk - High Value,Thank-you benefits
1468-DEFNC,Male,1,64,Two year,24.4,1548.65,0.0,,,,0,,0,0.0,0,0.025014810988059542,Low,Low,Low Risk - Low Value,No immediate action
5119-KEPFY,Male,0,36,Month-to-month,95.0,3440.25,,1.0,0.0,0.0,0,24+,1,1.0,1,0.42944188719361187,Medium,High,Medium Risk - High Value,Loyalty reward
8364-TRMMK,Female,0,3,Month-to-month,50.65,151.3,,0.0,0.0,0.0,1,0-6,0,0.0,1,0.36433734752185404,Medium,Low,Medium Risk - Low Value,
0916-KNFAJ,Male,0,61,Two year,69.9,4226.7,,0.0,1.0,0.0,0,,0,1.0,0,0.024522600228972,Low,Low,Low Risk - Low Value,No immediate action
8319-QBEHW,Male,0,26,One year,39.95,1023.75,,1.0,0.0,0.0,0,24+,0,1.0,0,0.06462992907984269,Low,Low,Low Risk - Low Value,No immediate action
3063-QFSZL,Female,0,1,Month-to-month,55.4,55.4,,0.0,0.0,0.0,1,0-6,0,0.0,1,0.37781977241071196,Medium,Low,Medium Risk - Low Value,
8775-LHDJH,Female,1,1,Month-to-month,90.6,90.6,,1.0,0.0,0.0,1,0-6,1,1.0,1,0.6741331094298597,High,High,High Risk - High Value,Personal call + customized discount
9625-QNLUX,Male,0,68,Two year,103.25,7074.4,,1.0,1.0,0.0,0,,1,2.0,0,0.0653879112047717,Low,High,Low Risk - High Value,Thank-you benefits
3097-NQYSN,Male,1,2,Month-to-month,86.85,156.35,,1.0,0.0,0.0,1,0-6,1,1.0,1,0.6677555038283068,High,High,High Risk - High Value,Personal call + customized discount
4024-CSNBY,Female,0,72,Two year,94.25,6849.75,,0.0,1.0,1.0,0,,1,2.0,0,0.05867113449586433,Low,High,Low Risk - High Value,Thank-you benefits
7110-BDTWG,Female,0,71,Two year,47.05,3263.6,,0.0,0.0,1.0,0,,0,1.0,0,0.018483721328365274,Low,Low,Low Risk - Low Value,No immediate action
7493-GVFIO,Male,0,57,Two year,20.55,1252.85,0.0,,,,0,24+,0,0.0,0,0.030450156468538183,Low,Low,Low Risk - Low Value,No immediate action
0690-SRQID,Male,0,4,Month-to-month,19.65,67.55,0.0,,,,0,0-6,0,0.0,1,0.3576736754169115,Medium,Low,Medium Risk - Low Value,
9605-WGJVW,Female,1,1,Month-to-month,70.2,70.2,,0.0,0.0,0.0,0,0-6,0,0.0,1,0.37781977241071196,Medium,Low,Medium Risk - Low Value,
9114-DPSIA,Male,0,72,Two year,81.0,5750.0,,0.0,1.0,1.0,0,,1,2.0,0,0.05867113449586433,Low,High,Low Risk - High Value,Thank-you benefits
4700-UBQMV,Male,0,21,One year,75.9,1549.75,,1.0,1.0,0.0,0,12-24,1,2.0,0,0.213815943880079,Low,High,Low Risk - High Value,Thank-you benefits
7711-GQBZC,Female,0,71,Two year,24.7,1810.55,0.0,,,,0,,0,0.0,0,0.02052913028358305,Low,Low,Low Risk - Low Value,No immediate action
3565-UNOCC,Female,1,29,Month-to-month,99.05,2952.85,,1.0,0.0,0.0,1,24+,1,1.0,1,0.4795326537174044,Medium,High,Medium Risk - High Value,Loyalty reward
4627-MIHJH,Female,1,69,Two year,110.25,7467.55,,1.0,1.0,1.0,0,,1,3.0,0,0.05755577001318962,Low,High,Low Risk - High Value,Thank-you benefits
9795-NREXC,Female,0,64,Two year,85.0,5484.4,,1.0,1.0,1.0,0,,1,3.0,0,0.06590990363559035,Low,High,Low Risk - High Value,Thank-you benefits
8573-CGOCC,Male,0,16,Month-to-month,19.75,294.9,0.0,,,,0,12-24,0,0.0,1,0.28249338589633655,Low,Low,Low Risk - Low Value,No immediate action
7356-AYNJP,Female,0,4,One year,23.9,97.5,0.0,,,,0,0-6,0,0.0,0,0.12678421625507694,Low,Low,Low Risk - Low Value,No immediate action
9249-FXSCK,Female,0,52,One year,111.25,5916.45,,1.0,1.0,1.0,1,24+,1,3.0,0,0.09074001928080924,Low,High,Low Risk - High Value,Thank-you benefits
5493-SDRDQ,Male,0,2,Month-to-month,55.1,113.35,,0.0,1.0,0.0,1,0-6,0,1.0,1,0.3464363763225262,Medium,Low,Medium Risk - Low Value,
6286-SUUWT,Male,0,1,Month-to-month,19.95,19.95,0.0,,,,0,0-6,0,0.0,1,0.37781977241071196,Medium,Low,Medium Risk - Low Value,
4819-HJPIW,Male,0,18,Month-to-month,25.15,476.8,,0.0,0.0,0.0,0,12-24,0,0.0,1,0.27093137634265824,Low,Low,Low Risk - Low Value,No immediate action
8654-DHAOW,Female,0,2,Month-to-month,54.15,101.65,,0.0,0.0,0.0,0,0-6,0,0.0,1,0.3710534509607385,Medium,Low,Medium Risk - Low Value,
5438-QMDDL,Female,0,19,Month-to-month,59.8,1130.85,,0.0,0.0,0.0,0,12-24,0,0.0,1,0.2652631743772053,Low,Low,Low Risk - Low Value,No immediate action
9812-GHVRI,Female,0,40,Month-to-month,83.85,3532.25,,0.0,0.0,0.0,0,24+,1,0.0,1,0.4273580215290588,Medium,High,Medium Risk - High Value,Loyalty reward
5553-AOINX,Female,1,66,One year,104.9,6891.45,,1.0,0.0,0.0,0,,1,1.0,0,0.07621096723614937,Low,High,Low Risk - High Value,Thank-you benefits
1228-ZLNBX,Male,0,21,Month-to-month,75.3,1570.7,,0.0,0.0,0.0,0,12-24,1,0.0,1,0.5637084484174356,Medium,High,Medium Risk - High Value,Loyalty reward
4226-KKDON,Male,0,8,Month-to-month,66.65,520.95,,1.0,0.0,1.0,0,6-12,0,2.0,1,0.28595591260299574,Low,Low,Low Risk - Low Value,No immediate action
3831-YCPUO,Female,0,72,Two year,109.5,7854.9,,1.0,1.0,1.0,0,,1,3.0,0,0.05303122362252519,Low,High,Low Risk - High Value,Thank-you benefits
7445-WMRBW,Female,0,48,One year,73.85,3581.4,,1.0,0.0,1.0,0,24+,1,2.0,0,0.11085458610574699,Low,High,Low Risk - High Value,Thank-you benefits
3308-DGHKL,Male,0,69,Two year,19.3,1447.9,0.0,,,,0,,0,0.0,0,0.021723613998666087,Low,Low,Low Risk - Low Value,No immediate action
9924-JPRMC,Male,0,72,Two year,118.2,8547.15,,1.0,1.0,1.0,0,,1,3.0,0,0.05303122362252519,Low,High,Low Risk - High Value,Thank-you benefits
0080-EMYVY,Female,0,14,One year,51.45,727.85,,0.0,0.0,0.0,0,12-24,0,0.0,0,0.09809502754734721,Low,Low,Low Risk - Low Value,No immediate action
6218-KNUBD,Male,0,6,Month-to-month,59.45,357.6,,1.0,0.0,0.0,0,0-6,0,1.0,1,0.3207578445016216,Medium,Low,Medium Risk - Low Value,
7337-CINUD,Female,0,8,Two year,19.5,159.35,0.0,,,,0,6-12,0,0.0,0,0.11453355964762069,Low,Low,Low Risk - Low Value,No immediate action
7609-NRNCA,Female,0,17,One year,19.55,280.85,0.0,,,,0,12-24,0,0.0,0,0.0906902956823603,Low,Low,Low Risk - Low Value,No immediate action
0623-EJQEG,Male,0,65,One year,93.55,6069.25,,0.0,1.0,1.0,0,,1,2.0,0,0.07088779315337412,Low,High,Low Risk - High Value,Thank-you benefits
7153-CHRBV,Female,0,57,One year,59.3,3274.35,,0.0,1.0,1.0,0,24+,0,2.0,0,0.024726995430198104,Low,Low,Low Risk - Low Value,No immediate action
0871-URUWO,Male,0,13,Month-to-month,102.25,1359.0,,1.0,0.0,0.0,1,12-24,1,1.0,1,0.5939423187871326,Medium,High,Medium Risk - High Value,Loyalty reward
9190-MFJLN,Male,1,19,Month-to-month,95.9,1777.9,,1.0,0.0,0.0,1,12-24,1,1.0,1,0.5515564007595879,Medium,High,Medium Risk - High Value,Loyalty reward
6198-PNNSZ,Female,0,56,One year,109.8,6109.65,,1.0,1.0,0.0,0,24+,1,2.0,0,0.09004033334417716,Low,High,Low Risk - High Value,Thank-you benefits
3317-VLGQT,Female,0,14,Month-to-month,78.1,1122.4,,0.0,0.0,0.0,0,12-24,1,0.0,1,0.6126440130856198,High,High,High Risk - High Value,Personal call + customized discount
4132-POCZS,Male,0,52,Month-to-month,39.9,2020.9,,0.0,1.0,0.0,0,24+,0,1.0,1,0.11114263426014295,Low,Low,Low Risk - Low Value,No immediate action
5614-DNZCE,Female,0,58,Two year,64.9,3795.45,,0.0,1.0,1.0,0,24+,0,2.0,0,0.02403983578701755,Low,Low,Low Risk - Low Value,No immediate action
1095-JUDTC,Female,1,47,Month-to-month,95.05,4504.55,,1.0,0.0,1.0,1,24+,1,2.0,1,0.329834623168496,Medium,High,Medium Risk - High Value,Loyalty reward
3896-RCYYE,Female,0,67,Month-to-month,53.4,3579.15,,1.0,0.0,1.0,0,,0,2.0,1,0.06789535448098866,Low,Low,Low Risk - Low Value,No immediate action
9638-JIQYA,Male,0,2,Month-to-month,24.9,49.7,,0.0,0.0,0.0,0,0-6,0,0.0,1,0.3710534509607385,Medium,Low,Medium Risk - Low Value,
